id,spec,grade,wear,temp,target_torque,speed,label,label_name,source,workstation_id,workstation_name,device_no,operator,workshop,batch_id,record_time
E1136,M24,10.9,1,20.0,520.0,178.71,2,过拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-02 22:48:13
E0939,M20,12.9,2,50.0,320.0,139.27,2,过拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-02 22:49:31
B1140,M24,8.8,0,20.0,520.0,127.33,4,虚拧,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-02 22:50:45
B0877,M12,8.8,0,20.0,80.0,107.48,2,过拧,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-04,2026-08-02 22:52:06
B0539,M20,8.8,0,20.0,320.0,168.55,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-02 22:54:01
E0059,M20,10.9,1,20.0,320.0,162.25,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-02 22:54:34
E1724,M24,10.9,1,20.0,520.0,177.95,4,虚拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-05,2026-08-02 22:54:51
E1621,M12,8.8,0,-10.0,80.0,130.42,4,虚拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-04,2026-08-02 22:56:13
E0180,M24,12.9,2,50.0,520.0,131.16,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-02 22:56:30
B0927,M20,8.8,0,20.0,320.0,110.92,2,过拧,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-02 22:58:14
E0918,M16,12.9,2,50.0,180.0,151.69,2,过拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-02,2026-08-02 23:01:46
B0289,M12,8.8,0,20.0,80.0,180.42,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-02 23:02:29
E0648,M24,12.9,2,50.0,520.0,178.84,1,欠拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-06,2026-08-02 23:03:00
B0305,M12,8.8,0,20.0,80.0,173.02,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-02 23:05:00
B0917,M12,8.8,0,20.0,80.0,146.49,2,过拧,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-02 23:05:48
E1636,M24,8.8,0,-10.0,520.0,136.88,4,虚拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-01,2026-08-02 23:07:54
E0937,M12,8.8,0,-10.0,80.0,154.78,2,过拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-02 23:12:07
B0789,M12,8.8,0,20.0,80.0,166.5,1,欠拧,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-06,2026-08-02 23:12:16
E0954,M16,12.9,2,50.0,180.0,148.49,2,过拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-02 23:12:26
B0807,M20,8.8,0,20.0,320.0,151.91,1,欠拧,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-02 23:13:58
B0295,M20,8.8,0,20.0,320.0,144.94,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-02 23:14:25
E1575,M20,12.9,2,50.0,320.0,189.31,4,虚拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-02 23:14:54
B0029,M12,8.8,0,20.0,80.0,109.8,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-02 23:16:15
E1143,M20,12.9,2,50.0,320.0,186.58,2,过拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-02 23:16:58
E1634,M16,10.9,1,20.0,180.0,177.84,4,虚拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-01,2026-08-02 23:17:19
E0919,M20,8.8,0,-10.0,320.0,178.7,2,过拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-02 23:18:34
B0057,M12,8.8,0,20.0,80.0,120.0,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-02 23:21:10
B0331,M20,8.8,0,20.0,320.0,115.92,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-02 23:22:11
B0229,M12,8.8,0,20.0,80.0,177.11,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-04,2026-08-02 23:22:38
B0983,M20,8.8,0,20.0,320.0,181.14,3,滑牙,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-06,2026-08-02 23:23:11
E0377,M12,10.9,1,20.0,80.0,179.3,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-02 23:28:06
B0879,M20,8.8,0,20.0,320.0,186.67,2,过拧,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-02 23:28:31
B0992,M24,8.8,0,20.0,520.0,131.43,3,滑牙,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-02 23:32:18
E0123,M20,12.9,2,50.0,320.0,171.96,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-02 23:34:33
E1204,M24,8.8,0,-10.0,520.0,136.97,3,滑牙,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-01,2026-08-02 23:39:55
E0297,M12,12.9,2,50.0,80.0,175.63,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-02 23:41:00
E1052,M24,10.9,1,20.0,520.0,181.43,2,过拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-05,2026-08-02 23:45:26
E0797,M12,10.9,1,20.0,80.0,186.14,1,欠拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-02 23:47:23
E0640,M24,8.8,0,-10.0,520.0,135.95,1,欠拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-02 23:48:31
B0762,M16,8.8,0,20.0,180.0,111.08,1,欠拧,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-02 23:48:55
B0655,M20,8.8,0,20.0,320.0,122.63,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-02 23:49:07
E0022,M16,8.8,0,-10.0,180.0,134.18,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-06,2026-08-02 23:49:24
E1135,M20,8.8,0,-10.0,320.0,120.46,2,过拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-02 23:49:38
E0425,M12,10.9,1,20.0,80.0,193.24,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-02 23:50:30
E0464,M24,10.9,1,20.0,520.0,160.61,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-02 23:51:17
B0132,M24,8.8,0,20.0,520.0,160.89,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-02 23:51:27
B0308,M24,8.8,0,20.0,520.0,154.65,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-05,2026-08-02 23:53:26
E1386,M16,12.9,2,50.0,180.0,154.85,3,滑牙,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-02 23:55:00
E0738,M16,12.9,2,50.0,180.0,115.12,1,欠拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-02 23:55:04
B0034,M16,8.8,0,20.0,180.0,164.67,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-02 23:55:48
E0165,M12,12.9,2,50.0,80.0,120.96,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-06,2026-08-02 23:56:46
B0330,M16,8.8,0,20.0,180.0,164.96,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-02 23:56:57
B0755,M20,8.8,0,20.0,320.0,139.05,1,欠拧,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-02 23:57:39
B0456,M24,8.8,0,20.0,520.0,178.28,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-06,2026-08-02 23:58:27
E0058,M16,8.8,0,-10.0,180.0,147.54,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-02 23:59:35
B0113,M12,8.8,0,20.0,80.0,112.65,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-03 00:00:23
E0831,M20,12.9,2,50.0,320.0,117.05,1,欠拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-03 00:01:01
B1084,M24,8.8,0,20.0,520.0,171.5,4,虚拧,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-01,2026-08-03 00:01:47
B1129,M12,8.8,0,20.0,80.0,130.48,4,虚拧,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-03 00:02:40
E0365,M12,10.9,1,20.0,80.0,131.04,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-03 00:05:57
B0158,M16,8.8,0,20.0,180.0,165.39,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-03 00:06:22
B1003,M20,8.8,0,20.0,320.0,163.79,3,滑牙,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-03 00:11:55
E0775,M20,8.8,0,-10.0,320.0,132.12,1,欠拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-03 00:15:31
B0134,M16,8.8,0,20.0,180.0,141.79,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-03 00:15:46
E0187,M20,8.8,0,-10.0,320.0,169.49,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-03 00:21:13
E1226,M16,10.9,1,20.0,180.0,154.05,3,滑牙,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-01,2026-08-03 00:24:29
E0212,M24,10.9,1,20.0,520.0,129.55,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-05,2026-08-03 00:25:38
E0862,M16,8.8,0,-10.0,180.0,135.01,1,欠拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-06,2026-08-03 00:27:03
E0234,M16,12.9,2,50.0,180.0,161.08,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-03 00:28:34
E1434,M16,12.9,2,50.0,180.0,113.82,3,滑牙,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-03 00:30:43
E1404,M24,12.9,2,50.0,520.0,134.15,3,滑牙,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-03 00:30:44
E1683,M20,12.9,2,50.0,320.0,178.18,4,虚拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-03 00:32:09
E1236,M24,12.9,2,50.0,520.0,117.71,3,滑牙,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-03 00:36:53
E1488,M24,12.9,2,50.0,520.0,112.19,3,滑牙,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-06,2026-08-03 00:38:10
B0079,M20,8.8,0,20.0,320.0,122.75,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-03 00:38:38
B0706,M16,8.8,0,20.0,180.0,177.02,1,欠拧,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-03 00:40:35
E1456,M24,8.8,0,-10.0,520.0,123.6,3,滑牙,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-03 00:41:08
B0126,M16,8.8,0,20.0,180.0,167.75,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-02,2026-08-03 00:41:49
B1029,M12,8.8,0,20.0,80.0,183.02,3,滑牙,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-06,2026-08-03 00:42:04
B0131,M20,8.8,0,20.0,320.0,180.33,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-03 00:42:24
B0980,M24,8.8,0,20.0,520.0,120.85,3,滑牙,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-05,2026-08-03 00:44:08
E1202,M16,10.9,1,20.0,180.0,155.77,3,滑牙,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-01,2026-08-03 00:46:56
B1189,M12,8.8,0,20.0,80.0,113.86,4,虚拧,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-04,2026-08-03 00:47:23
E0472,M24,8.8,0,-10.0,520.0,140.57,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-03 00:49:10
B0437,M12,8.8,0,20.0,80.0,110.63,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-03 00:50:39
E1598,M16,10.9,1,20.0,180.0,148.49,4,虚拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-03 00:51:22
E1447,M20,8.8,0,-10.0,320.0,185.18,3,滑牙,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-03 00:52:56
E1380,M24,12.9,2,50.0,520.0,179.59,3,滑牙,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-03 00:53:28
E1657,M12,8.8,0,-10.0,80.0,174.87,4,虚拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-03 00:54:38
E1692,M24,12.9,2,50.0,520.0,146.96,4,虚拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-03 00:56:13
B0116,M24,8.8,0,20.0,520.0,177.9,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-05,2026-08-03 00:56:57
E0344,M24,10.9,1,20.0,520.0,158.49,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-03 00:58:59
E1103,M20,10.9,1,20.0,320.0,184.06,2,过拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-06,2026-08-03 01:01:48
E0528,M24,12.9,2,50.0,520.0,133.59,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-06,2026-08-03 01:02:06
E0999,M20,12.9,2,50.0,320.0,166.03,2,过拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-03 01:06:37
B0570,M16,8.8,0,20.0,180.0,194.99,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-03 01:07:43
E0559,M20,8.8,0,-10.0,320.0,130.86,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-03 01:08:26
B0288,M24,8.8,0,20.0,520.0,168.57,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-06,2026-08-03 01:09:51
E0255,M20,12.9,2,50.0,320.0,168.6,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-03 01:11:39
B0922,M16,8.8,0,20.0,180.0,115.92,2,过拧,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-03 01:12:49
B0708,M24,8.8,0,20.0,520.0,161.63,1,欠拧,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-03 01:12:53
B0978,M16,8.8,0,20.0,180.0,159.12,3,滑牙,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-03 01:13:01
E0431,M20,10.9,1,20.0,320.0,117.38,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-06,2026-08-03 01:14:01
E1537,M12,8.8,0,-10.0,80.0,112.06,4,虚拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-03 01:20:40
E0697,M12,8.8,0,-10.0,80.0,133.96,1,欠拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-03 01:21:00
B0129,M12,8.8,0,20.0,80.0,172.14,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-03 01:22:16
E0144,M24,12.9,2,50.0,520.0,170.49,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-06,2026-08-03 01:23:26
E1047,M20,12.9,2,50.0,320.0,141.79,2,过拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-03 01:26:44
E0565,M12,8.8,0,-10.0,80.0,128.59,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-04,2026-08-03 01:27:23
E1330,M16,8.8,0,-10.0,180.0,166.58,3,滑牙,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-03 01:32:02
E1361,M12,10.9,1,20.0,80.0,180.08,3,滑牙,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-03 01:34:23
B0535,M20,8.8,0,20.0,320.0,134.33,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-03 01:34:26
E0427,M20,8.8,0,-10.0,320.0,131.03,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-03 01:36:08
B0930,M16,8.8,0,20.0,180.0,134.39,2,过拧,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-03 01:37:02
E1426,M16,8.8,0,-10.0,180.0,126.13,3,滑牙,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-03 01:41:10
B0228,M24,8.8,0,20.0,520.0,166.77,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-03 01:42:13
B0597,M12,8.8,0,20.0,80.0,129.43,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-06,2026-08-03 01:42:51
E1479,M20,12.9,2,50.0,320.0,113.02,3,滑牙,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-03 01:43:54
E1519,M20,8.8,0,-10.0,320.0,149.01,4,虚拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-03 01:44:30
B0677,M12,8.8,0,20.0,80.0,117.61,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-03 01:49:01
E0560,M24,10.9,1,20.0,520.0,143.02,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-03 01:49:52
B0266,M16,8.8,0,20.0,180.0,182.79,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-01,2026-08-03 01:50:11
B0424,M24,8.8,0,20.0,520.0,133.37,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-03 01:50:25
E1529,M12,10.9,1,20.0,80.0,177.37,4,虚拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-03 01:50:49
E0923,M20,10.9,1,20.0,320.0,153.66,2,过拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-03 01:55:52
E1553,M12,10.9,1,20.0,80.0,140.26,4,虚拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-03 01:56:29
B1161,M12,8.8,0,20.0,80.0,147.73,4,虚拧,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-03 01:58:12
E0837,M12,12.9,2,50.0,80.0,112.17,1,欠拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-06,2026-08-03 02:01:25
B0242,M16,8.8,0,20.0,180.0,157.77,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-01,2026-08-03 02:03:18
E0591,M20,12.9,2,50.0,320.0,159.26,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-03 02:03:47
E0658,M16,8.8,0,-10.0,180.0,123.38,1,欠拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-03 02:03:51
E0428,M24,10.9,1,20.0,520.0,156.19,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-05,2026-08-03 02:05:38
E1348,M24,8.8,0,-10.0,520.0,154.7,3,滑牙,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-01,2026-08-03 02:06:07
E0215,M20,10.9,1,20.0,320.0,142.58,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-06,2026-08-03 02:07:16
E1264,M24,8.8,0,-10.0,520.0,187.52,3,滑牙,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-03 02:10:31
E0990,M16,12.9,2,50.0,180.0,175.69,2,过拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-02,2026-08-03 02:11:21
B1118,M16,8.8,0,20.0,180.0,179.79,4,虚拧,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-03 02:13:26
B1156,M24,8.8,0,20.0,520.0,151.25,4,虚拧,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-01,2026-08-03 02:16:22
B0985,M12,8.8,0,20.0,80.0,182.99,3,滑牙,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-03 02:16:29
E1145,M12,10.9,1,20.0,80.0,132.93,2,过拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-03 02:18:11
B0260,M24,8.8,0,20.0,520.0,129.07,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-05,2026-08-03 02:18:37
B0786,M16,8.8,0,20.0,180.0,108.37,1,欠拧,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-03 02:21:16
B0966,M16,8.8,0,20.0,180.0,175.8,3,滑牙,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-02,2026-08-03 02:21:28
E1035,M20,12.9,2,50.0,320.0,165.35,2,过拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-03 02:22:43
E0633,M12,12.9,2,50.0,80.0,160.53,1,欠拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-03 02:22:46
E1747,M20,8.8,0,-10.0,320.0,111.78,4,虚拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-03 02:23:48
E0223,M20,8.8,0,-10.0,320.0,114.3,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-03 02:24:34
E1360,M24,8.8,0,-10.0,520.0,163.33,3,滑牙,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-03 02:25:54
E0865,M12,8.8,0,-10.0,80.0,187.77,1,欠拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-03 02:26:56
B0981,M12,8.8,0,20.0,80.0,179.53,3,滑牙,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-06,2026-08-03 02:27:33
B0698,M16,8.8,0,20.0,180.0,122.85,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-01,2026-08-03 02:29:07
E0346,M16,8.8,0,-10.0,180.0,185.37,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-03 02:29:38
E0118,M16,8.8,0,-10.0,180.0,130.29,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-06,2026-08-03 02:30:11
E0196,M24,8.8,0,-10.0,520.0,116.27,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-01,2026-08-03 02:32:01
B0270,M16,8.8,0,20.0,180.0,173.64,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-02,2026-08-03 02:32:45
B0548,M24,8.8,0,20.0,520.0,188.37,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-05,2026-08-03 02:33:44
B0915,M20,8.8,0,20.0,320.0,171.74,2,过拧,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-03 02:37:16
E1766,M16,10.9,1,20.0,180.0,189.12,4,虚拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-03 02:41:34
B0688,M24,8.8,0,20.0,520.0,155.56,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-03 02:44:42
